id	file_name	file_size	md5sum	experimental_strategy	case_submitter_id	aliquot_submitter_id	file_type
0a478b20-4538-4271-95dc-a62b596b67ff	4cf12e2a-fcc1-4d48-837a-30ef91b3cf13.FPKM.txt.gz	338674	afb39a24f51e504ff4cd47e1d5e5a5fd	RNA-Seq	C3N-03184	CPT0206780006	FPKM
0a61f3d6-57f8-4eb2-af9f-04f9e4eca71e	eb3c1977-1eaf-4c7a-a120-a6245d6d0cdd.FPKM-UQ.txt.gz	464024	8f3debd6f15be51f4f3a8adcc468023f	RNA-Seq	C3N-02788	CPT0206350006	FPKM-UQ
0dbd8fe9-bc14-46a1-86c4-cc96e9bc9936	66d5aca9-8a2f-4925-aaeb-f8cc37fba009.FPKM.txt.gz	344716	6ebbb6a04966ff3d5bca15651eb8ad29	RNA-Seq	C3L-01149	CPT0218770009	FPKM
0fe27dc0-5074-4681-8cce-2cca128869bd	eb3c1977-1eaf-4c7a-a120-a6245d6d0cdd.htseq_counts.txt.gz	266141	f4cb6968e1ed513fdfcbae3ca94d27ce	RNA-Seq	C3N-02788	CPT0206350006	htseq_counts
10e3312b-2c30-4ef0-bc41-82cceaa2e6ae	f263a232-2431-4793-84f1-01836106727b.FPKM.txt.gz	341347	5da53bc24bedbfef83110f017ceea7dd	RNA-Seq	C3L-02955	CPT0196850006	FPKM
17ff8e4a-86d4-442f-937e-0fe061cd870f	6889df43-64a5-4c61-bd49-770bb7910ce5.FPKM-UQ.txt.gz	452072	457fec5b98988797c34df4bac2638b49	RNA-Seq	C3N-03188	CPT0207030013	FPKM-UQ
1919aae1-ec0a-455c-be0b-c1def5e6f4c5	e5a8cc2c-2c5b-4d1a-a3c9-492d06244a3d.htseq_counts.txt.gz	255404	a8644ad2a4b3dd2164e2c44edfce51c7	RNA-Seq	C3L-02704	CPT0189750010	htseq_counts
1f16d0db-4ff2-48f8-ad00-9c8a90240ddf	e3545ede-34ae-4d36-9ddb-5e02e8a92680.rna_seq.star_gene_counts.tsv.gz	422048	80df86badb0430d58752a7217d4a801a	RNA-Seq	C3L-01154	CPT0218830010	rna_seq.star_gene_counts
20eb22d0-6ec9-42f5-bc1c-8b4f1357a31c	4c2055cd-6c0c-4d5a-882f-1d84b479c379.FPKM.txt.gz	339218	331f8340ce7eca525b41c17b1cff2818	RNA-Seq	C3L-03266	CPT0189460009	FPKM
262449a8-809f-4bbd-8c90-b1bfec4b3843	dd9e28ab-8e06-4e2c-8b59-13525aab10c9.htseq_counts.txt.gz	262900	f5f3c81835a45b5430cddd432b4290fd	RNA-Seq	C3N-02256	CPT0182580009	htseq_counts
27f295e0-3bd8-404c-9eec-b2dbe7a68461	158599ac-150d-455b-88f1-c710f19b8b85.rna_seq.star_gene_counts.tsv.gz	430319	a3728abef899d7d3debce1d87bfff979	RNA-Seq	C3L-01146	CPT0218690010	rna_seq.star_gene_counts
2b6917c7-83f7-4c69-80ca-6c9e4780d391	ed43bd38-6707-4793-9e39-00d51d391fa4.FPKM.txt.gz	342574	da2a2d49b35223af35d20a1ff72927e4	RNA-Seq	C3L-03727	CPT0225730009	FPKM
2c96aa01-6f3d-4032-b9a1-667417a11bd7	6d949b3e-07d5-478d-bd74-b6508640cea2.htseq_counts.txt.gz	257690	2b81ec6eecdfc5fc71ba8b4e47964a16	RNA-Seq	C3L-01157	CPT0199770009	htseq_counts
2ca03b42-9433-48eb-8a04-3217168122f3	4c2055cd-6c0c-4d5a-882f-1d84b479c379.FPKM-UQ.txt.gz	442504	d45b8ef4487f2162eda2d9621b7789f2	RNA-Seq	C3L-03266	CPT0189460009	FPKM-UQ
32df80e4-db97-4a59-9e2b-12cf0bf108f9	f3ee07ce-92ee-435f-b163-215b90952877.htseq_counts.txt.gz	260867	7f737beb706c5f8b7062ad218d842ee4	RNA-Seq	C3L-03681	CPT0221180009	htseq_counts
33632926-b5bb-493c-a66b-545d78859d03	6d949b3e-07d5-478d-bd74-b6508640cea2.FPKM-UQ.txt.gz	448696	dd0e4900d07c91ea145c32e9e141fb4b	RNA-Seq	C3L-01157	CPT0199770009	FPKM-UQ
36830752-faf2-473d-a64c-9eb8c2b04649	b3d5ad63-af75-46bd-afbd-09476d303bfa.FPKM-UQ.txt.gz	449678	0c16ded92793811c60a8a31cc3d66d94	RNA-Seq	C3L-03728	CPT0225760009	FPKM-UQ
38d1f4e7-44fa-49ab-b345-d57abb715ecc	315aafd7-94b8-463c-9fc1-7f05dc43b395.rna_seq.star_gene_counts.tsv.gz	411789	9e671ecd227cb9be9b73f3c61e28502c	RNA-Seq	C3L-02704	CPT0189750010	rna_seq.star_gene_counts
3b7eb629-8df3-464a-8135-30ce93428dda	2363d696-be0c-47bd-a86b-3f8ca6ecb084.rna_seq.star_gene_counts.tsv.gz	432491	ed5a8fe54979c1177ce6f328642c2d35	RNA-Seq	C3N-03188	CPT0207030013	rna_seq.star_gene_counts
3debfd66-3411-424e-b73f-193fda114036	31e6d792-d209-48dd-97c7-4271d8533d12.rna_seq.star_gene_counts.tsv.gz	426883	2a2e9a74f6c6d7aebe45c934a113f3df	RNA-Seq	C3L-03728	CPT0225760009	rna_seq.star_gene_counts
47522776-fecd-4039-a91a-775001ce8d90	2e0c7789-b8ff-4a1f-a360-a77fb1ef0468.rna_seq.star_gene_counts.tsv.gz	422295	2296a40bb4ac66dcec05ac9e4745d2b9	RNA-Seq	C3L-03266	CPT0189460009	rna_seq.star_gene_counts
4b487c2f-7380-4d22-8128-db53e40bb40f	b018dfdc-2137-4c34-b4bf-05cd7ab27e2c.rna_seq.star_gene_counts.tsv.gz	433194	f95828e82c23c59c1a6e08df1269a698	RNA-Seq	C3N-02190	CPT0205450010	rna_seq.star_gene_counts
4f3504c8-7ef4-4100-84c8-fb26257e714f	6889df43-64a5-4c61-bd49-770bb7910ce5.FPKM.txt.gz	344165	b528c9304f1176ef7f8bd476f2d3c0e3	RNA-Seq	C3N-03188	CPT0207030013	FPKM
4ff80b49-b82d-4145-93b8-32945563a29f	fc26dfae-cbce-4128-aa1f-74fce4e0db0a.rna_seq.star_gene_counts.tsv.gz	419579	95e2931d2ff5dec7b27e1c6869d324c0	RNA-Seq	C3L-01157	CPT0199770009	rna_seq.star_gene_counts
50155910-0779-4568-852e-4d084e4d2a36	5ee2f0ff-a4ef-473e-b4f1-363f157d5def.rna_seq.star_gene_counts.tsv.gz	443888	401f60edd905ae555ee1b4dba53f3ae5	RNA-Seq	C3N-02788	CPT0206350006	rna_seq.star_gene_counts
51ab08ac-1bc7-49c8-b120-3ec5815d51d6	4cf12e2a-fcc1-4d48-837a-30ef91b3cf13.FPKM-UQ.txt.gz	441900	53b1c9497301d4d5d549e76a04a3d053	RNA-Seq	C3N-03184	CPT0206780006	FPKM-UQ
52d3a127-21a1-4f70-9e6f-c0df8891d69a	59016e61-b851-4aaa-b3f8-f198f05d9456.FPKM-UQ.txt.gz	435835	9318af18aa3a7c6df3f58e36a374f07c	RNA-Seq	C3L-03747	CPT0217000010	FPKM-UQ
5ae326e6-db6c-4b49-ae06-fe55b5c62f1c	b3d5ad63-af75-46bd-afbd-09476d303bfa.FPKM.txt.gz	342573	4f12fe9bef7f8bbd2131226d71f36c4f	RNA-Seq	C3L-03728	CPT0225760009	FPKM
5f4a0564-eb58-40e9-a74f-4ca0fc4244cc	c3f1a45c-c720-48ea-b5b6-37175007dd28.FPKM.txt.gz	340528	8236553a493c9aea72b86fd379e33332	RNA-Seq	C3L-01048	CPT0217190009	FPKM
61d3ef6b-f08f-41e4-a928-eaa2974f121d	15520eb5-7196-4945-b75e-525a1ed63cbf.htseq_counts.txt.gz	258154	483e82d9b06051299a6bea9a3168e665	RNA-Seq	C3N-03473	CPT0207090013	htseq_counts
62dedd9d-0937-43f4-95d7-80f721f24650	59016e61-b851-4aaa-b3f8-f198f05d9456.FPKM.txt.gz	334445	74f1292503c122c7d7f20bfae86badbe	RNA-Seq	C3L-03747	CPT0217000010	FPKM
694aed40-ea73-4c79-841a-39974c855559	78db0be2-5933-438a-bc94-6726fa828f59.htseq_counts.txt.gz	263181	04cbf7491464315b6b12544202c8f9ff	RNA-Seq	C3N-02783	CPT0205890006	htseq_counts
712cd3cf-bcaf-4fa4-bd12-2fb2678dcc53	03f2ca65-9f6d-4450-9c53-fee9b8a8a662.rna_seq.star_gene_counts.tsv.gz	418770	20603f85cdb70bc4004e24ac271bc729	RNA-Seq	C3L-03747	CPT0217000010	rna_seq.star_gene_counts
71ca8da4-6c38-4e68-9a6d-ef74358ed029	66d5aca9-8a2f-4925-aaeb-f8cc37fba009.htseq_counts.txt.gz	261086	f189a27bb4cee142d61082b22162d083	RNA-Seq	C3L-01149	CPT0218770009	htseq_counts
7528b197-c7c0-4a5d-aafa-c2ab015fcf47	73a32e9c-0948-4659-8fa0-ed719e1a2776.FPKM-UQ.txt.gz	447396	b76516452e298814c13ebd734bc9f9c9	RNA-Seq	C3N-03070	CPT0208980009	FPKM-UQ
77f1c628-e8e8-47f1-9389-72efe099ab38	78db0be2-5933-438a-bc94-6726fa828f59.FPKM.txt.gz	344368	58ef45e1b4cab0562fd481a2e0b013a1	RNA-Seq	C3N-02783	CPT0205890006	FPKM
7cf7cd38-06c7-4390-be04-cfb62b444e9a	f263a232-2431-4793-84f1-01836106727b.htseq_counts.txt.gz	261808	023d320656515c7c64effedfee7b69e3	RNA-Seq	C3L-02955	CPT0196850006	htseq_counts
7e4a5376-5ca2-4424-a261-ec891cd0be60	15520eb5-7196-4945-b75e-525a1ed63cbf.FPKM.txt.gz	337653	87e60fa517e68533a2a9bfc5aadf6060	RNA-Seq	C3N-03473	CPT0207090013	FPKM
820a52de-9817-4740-a250-63afbe65c9e0	6889df43-64a5-4c61-bd49-770bb7910ce5.htseq_counts.txt.gz	262442	51ece76b8e0da1579aeba65a0180ad21	RNA-Seq	C3N-03188	CPT0207030013	htseq_counts
8520b0fe-0ee9-4bdc-a555-e8ebcda6fd0e	f3ee07ce-92ee-435f-b163-215b90952877.FPKM-UQ.txt.gz	444908	6742211389cbef5d3ddcfaa521c8abc1	RNA-Seq	C3L-03681	CPT0221180009	FPKM-UQ
85401c81-2851-4a89-8f25-bb6a1909deac	59016e61-b851-4aaa-b3f8-f198f05d9456.htseq_counts.txt.gz	257981	875e625be4efb550a47a14adea479b36	RNA-Seq	C3L-03747	CPT0217000010	htseq_counts
8a49dd30-3bda-4043-b273-2977fc9999e2	78db0be2-5933-438a-bc94-6726fa828f59.FPKM-UQ.txt.gz	452542	9478340e9286a20be7aab1bf282cfc51	RNA-Seq	C3N-02783	CPT0205890006	FPKM-UQ
90de62bc-0af8-45da-b6e6-4b621df442c9	c3f1a45c-c720-48ea-b5b6-37175007dd28.FPKM-UQ.txt.gz	444282	93eae132fdfc2a10b85dcaaf1bf99d80	RNA-Seq	C3L-01048	CPT0217190009	FPKM-UQ
91b9c69b-0dac-40cb-b8e2-46a8df7561f3	bd31c1ce-9ccb-41db-a2e5-797807022b6d.FPKM.txt.gz	340754	3847381e3c053f0b94f193c92ba15496	RNA-Seq	C3N-01851	CPT0186100009	FPKM
937507af-f3fc-476d-9eed-a60f31586186	a6f383b7-3b19-463b-b93b-a8c155b9785a.FPKM.txt.gz	342568	77221a8e6b505b6731b0c1b5e08c9bac	RNA-Seq	C3L-01146	CPT0218690010	FPKM
984605d1-0d0e-4484-b7ce-fc3e63456720	eb3c1977-1eaf-4c7a-a120-a6245d6d0cdd.FPKM.txt.gz	350152	254f2c49b20f71bef5f01beae8f26f04	RNA-Seq	C3N-02788	CPT0206350006	FPKM
9939eb6a-93b8-4365-a0d4-fcc742ca102c	f8ea68be-2fa6-4431-8a4d-2c098600aeca.rna_seq.star_gene_counts.tsv.gz	424614	cb9a1e5b8a3f7f1d7f52c2d32f5a208b	RNA-Seq	C3L-01156	CPT0218960010	rna_seq.star_gene_counts
9d0fd5e4-37eb-4a9c-b75f-ff04dd455204	f3ee07ce-92ee-435f-b163-215b90952877.FPKM.txt.gz	339320	1a06ada6867c664572d605a81aee9904	RNA-Seq	C3L-03681	CPT0221180009	FPKM
9e46dc0f-c8b0-46eb-925d-b3c50780df4e	73a32e9c-0948-4659-8fa0-ed719e1a2776.FPKM.txt.gz	341648	b73af75a003ad885bb3d26beb304651c	RNA-Seq	C3N-03070	CPT0208980009	FPKM
9fe87c22-3c90-4ec6-9fc1-50025b3fa234	4cf12e2a-fcc1-4d48-837a-30ef91b3cf13.htseq_counts.txt.gz	259895	143a5c64f76644140a973185ad6609bf	RNA-Seq	C3N-03184	CPT0206780006	htseq_counts
a376d93c-07f2-4bb9-a0c2-41abb62e695f	ed43bd38-6707-4793-9e39-00d51d391fa4.FPKM-UQ.txt.gz	450666	53256d27cb063d68adc9c608f79b4d66	RNA-Seq	C3L-03727	CPT0225730009	FPKM-UQ
a4388371-1543-4b6a-b077-1003d343ffba	c3f1a45c-c720-48ea-b5b6-37175007dd28.htseq_counts.txt.gz	260366	bfc273fd5381805fca081d6d7d383fda	RNA-Seq	C3L-01048	CPT0217190009	htseq_counts
a655dc03-80d4-4191-9035-a8fe5851aa59	5e659e8f-fec6-43fa-9194-10af1b303dd8.FPKM.txt.gz	340966	91a687c88d4785e19ef3577728d1f439	RNA-Seq	C3L-01156	CPT0218960010	FPKM
aa8454c6-76c3-40d4-87a3-417907e78ed8	7bf53476-225b-402d-906d-0847c91fc4b4.htseq_counts.txt.gz	262686	4d87d3c1b978db122d8e62dfafc71f8a	RNA-Seq	C3N-02190	CPT0205450010	htseq_counts
ac93a080-e0a1-4b03-b8fc-b7d0f9f770e8	0a4a687c-44de-4a5e-b416-ce00741b3bf3.rna_seq.star_gene_counts.tsv.gz	429295	51e8482d94da181851fdec5c36063ca2	RNA-Seq	C3L-03727	CPT0225730009	rna_seq.star_gene_counts
aeec1dbf-96c7-4c9c-a4ad-8d5c64fb7d15	4c2055cd-6c0c-4d5a-882f-1d84b479c379.htseq_counts.txt.gz	258830	56155d0970c4013974d5949791c2423b	RNA-Seq	C3L-03266	CPT0189460009	htseq_counts
b0490161-5a5e-42ee-aa69-53aa57ca2711	b3d5ad63-af75-46bd-afbd-09476d303bfa.htseq_counts.txt.gz	260918	ec3bfed86c45ec2af984753ce52eedf2	RNA-Seq	C3L-03728	CPT0225760009	htseq_counts
b0b7e3a5-80b1-43a7-b3d0-c0e641c2b4b9	6d949b3e-07d5-478d-bd74-b6508640cea2.FPKM.txt.gz	343043	4035e1a73d9d1b664d49fd05caef2335	RNA-Seq	C3L-01157	CPT0199770009	FPKM
b523a789-f9b3-473b-8c71-8799437a62ca	e5a8cc2c-2c5b-4d1a-a3c9-492d06244a3d.FPKM.txt.gz	334791	2964313c9bb21dccb798ec1324579429	RNA-Seq	C3L-02704	CPT0189750010	FPKM
bafa1238-3971-49c6-92a8-46a42e836416	7bf53476-225b-402d-906d-0847c91fc4b4.FPKM.txt.gz	339985	c65af2bad32ed90a1539ba20e77905c4	RNA-Seq	C3N-02190	CPT0205450010	FPKM
bb9613f2-5e21-44b5-825f-8c0452fc02cf	e5a8cc2c-2c5b-4d1a-a3c9-492d06244a3d.FPKM-UQ.txt.gz	435907	7942bb03ecd06ad6616903ff7d69df1b	RNA-Seq	C3L-02704	CPT0189750010	FPKM-UQ
bc5362a0-a295-47e8-afbe-8c8078dd9cc5	bd31c1ce-9ccb-41db-a2e5-797807022b6d.htseq_counts.txt.gz	261317	5971cd23c645073259fc3663d822f568	RNA-Seq	C3N-01851	CPT0186100009	htseq_counts
bc8623f8-cb2a-43f4-8983-f3ceac4e3262	66d5aca9-8a2f-4925-aaeb-f8cc37fba009.FPKM-UQ.txt.gz	451072	89472639c72d49d40879f3598ebb6693	RNA-Seq	C3L-01149	CPT0218770009	FPKM-UQ
bd4337c8-753a-4abe-89e4-e3da6b57868b	ed2e410f-2a4f-493a-9a14-d53f5141f1c9.htseq_counts.txt.gz	263104	a186b86704f97c13a851e64a1b3c2196	RNA-Seq	C3L-04084	CPT0217100013	htseq_counts
bdf3a94e-9578-4b17-85e6-0bacc58ac36d	2abe5919-3eb5-4f2a-8a85-204c967294f3.FPKM.txt.gz	334853	98ad4a811ed11cb12e1dfaad20cd8307	RNA-Seq	C3L-01154	CPT0218830010	FPKM
c61f48e2-e499-4a1c-8fe4-f18d59a58f94	b1caea76-fffa-42a4-8147-c0135dc5368e.rna_seq.star_gene_counts.tsv.gz	429734	da149d8e46a8b6f4ef6e0d09dd87c92d	RNA-Seq	C3N-03070	CPT0208980009	rna_seq.star_gene_counts
c727cef1-6c4a-4159-b817-6ea13caf2570	4a44e047-294c-41ac-8fbe-68fef0c3144a.rna_seq.star_gene_counts.tsv.gz	432505	6ad8843eb5b825ede0731975b6884eb5	RNA-Seq	C3L-04084	CPT0217100013	rna_seq.star_gene_counts
cbc5a55f-3644-4f68-874d-fe7e1af84c9d	bd31c1ce-9ccb-41db-a2e5-797807022b6d.FPKM-UQ.txt.gz	447081	bd80671b7e6dbe4142786d147dc69ef8	RNA-Seq	C3N-01851	CPT0186100009	FPKM-UQ
ccbceae7-7a67-4e40-8acb-af735182f56a	44c6fc56-1602-41b8-85fd-c54258f0e921.rna_seq.star_gene_counts.tsv.gz	423428	d0f27e26fa9c03fc3ada8bc6d20ae6ce	RNA-Seq	C3N-03184	CPT0206780006	rna_seq.star_gene_counts
d19e0eaa-751c-4319-a4d7-977b7380ffb2	dd9e28ab-8e06-4e2c-8b59-13525aab10c9.FPKM-UQ.txt.gz	451080	c7f851665ee1b46a469e21eb99f7349b	RNA-Seq	C3N-02256	CPT0182580009	FPKM-UQ
d655df5b-233b-4aa9-b10c-55a601614035	ed43bd38-6707-4793-9e39-00d51d391fa4.htseq_counts.txt.gz	261677	53543234a022ff19a51c2b81c3cb4a25	RNA-Seq	C3L-03727	CPT0225730009	htseq_counts
d84188a3-d4bc-4887-b5fc-9526338b331c	a6f383b7-3b19-463b-b93b-a8c155b9785a.FPKM-UQ.txt.gz	451018	c5f08680635a62cbd7aa18f26e573a33	RNA-Seq	C3L-01146	CPT0218690010	FPKM-UQ
de15498c-45d0-4086-854d-492773ce00b2	ed2e410f-2a4f-493a-9a14-d53f5141f1c9.FPKM-UQ.txt.gz	453030	16e4935bb48b2ad6f35abf1e2991b394	RNA-Seq	C3L-04084	CPT0217100013	FPKM-UQ
e041b188-8c9a-4ae1-b3a5-f25ae8318e3a	b13b944c-cbb8-4400-8e6c-4ebdeac56021.rna_seq.star_gene_counts.tsv.gz	427868	00b9040c91575421ae7222863d35b32f	RNA-Seq	C3L-03681	CPT0221180009	rna_seq.star_gene_counts
e5d55e26-6a53-4e06-bc15-97924c9412ac	5e659e8f-fec6-43fa-9194-10af1b303dd8.FPKM-UQ.txt.gz	445913	583bffda0e0df31a891eddd5d3c4409b	RNA-Seq	C3L-01156	CPT0218960010	FPKM-UQ
ea456c13-b386-498b-a129-c0184e1a8362	ed2e410f-2a4f-493a-9a14-d53f5141f1c9.FPKM.txt.gz	345215	431a433a3c9dedf9ae5eb200d77ca4bf	RNA-Seq	C3L-04084	CPT0217100013	FPKM
edb0dd8c-72b3-4a8e-93ec-8c2b4331ed99	dd9e28ab-8e06-4e2c-8b59-13525aab10c9.FPKM.txt.gz	343275	91b18151d8f7bfbe0f0c3185c55cfd23	RNA-Seq	C3N-02256	CPT0182580009	FPKM
eec876d1-d486-46ca-b73d-bff7d6399c5d	5e659e8f-fec6-43fa-9194-10af1b303dd8.htseq_counts.txt.gz	259519	963a8b1e0f5a0bcce0bc78e0e860dfd2	RNA-Seq	C3L-01156	CPT0218960010	htseq_counts
ef75c955-eba3-4441-82e3-0fe1307c8080	a03292ad-4a82-4af0-b00b-046a578e1bcb.rna_seq.star_gene_counts.tsv.gz	432748	7c3696b8063b4d294bc9d0d0cf23b950	RNA-Seq	C3N-02256	CPT0182580009	rna_seq.star_gene_counts
f4b1bde0-eb48-4089-b958-1d9084579f4f	2abe5919-3eb5-4f2a-8a85-204c967294f3.htseq_counts.txt.gz	259559	b450a51911c108c17b58000297d74622	RNA-Seq	C3L-01154	CPT0218830010	htseq_counts
f66fbb3d-3fec-4ada-b86c-50f72aa207a2	15520eb5-7196-4945-b75e-525a1ed63cbf.FPKM-UQ.txt.gz	439170	b6d3863157af71fde36db41a98dda62e	RNA-Seq	C3N-03473	CPT0207090013	FPKM-UQ
f7b45d9d-bc94-45c8-9320-2730ddd49da6	17bad412-a9a3-4b33-b5ee-82f689996b4e.rna_seq.star_gene_counts.tsv.gz	429814	f0248d77309d97044c600b0bd562be05	RNA-Seq	C3L-02955	CPT0196850006	rna_seq.star_gene_counts
f7cfff6c-e85f-4718-a51f-d37980892c7f	704ca5be-cada-455b-8fe4-b84fccd79f86.rna_seq.star_gene_counts.tsv.gz	434356	f4547d37f301aa01ad7a3a3a8232de5f	RNA-Seq	C3N-02783	CPT0205890006	rna_seq.star_gene_counts
fe0f6dab-b79e-4976-b58f-4ff04e5a6017	a6f383b7-3b19-463b-b93b-a8c155b9785a.htseq_counts.txt.gz	261688	63668f7cfd469fedb2c9c5ee526047f7	RNA-Seq	C3L-01146	CPT0218690010	htseq_counts
feee0ee2-57ae-4d81-8bc0-82d205d6eea2	e23cf287-1d3b-4f27-86f3-d89dabfe5c10.rna_seq.star_gene_counts.tsv.gz	426231	d0b23f838e8946f99af708e1f1744f74	RNA-Seq	C3N-01851	CPT0186100009	rna_seq.star_gene_counts
00097dec-aab1-413d-9127-159358e6fe28	758c5366-48f7-434e-81c9-c85b3d3d20de.htseq_counts.txt.gz	261381	b0e0a1ec4fb6658f888dd38a0f6ade87	RNA-Seq	C3N-02255	CPT0182550009	htseq_counts
01b74096-1483-46a7-bd15-e64b5ef68107	95750e8e-c192-4c1d-b080-33b671bcf1c1.FPKM.txt.gz	339920	0efe9f477af30445fe345c421f61b80b	RNA-Seq	C3N-02786	CPT0206230009	FPKM
03da8221-d076-49cf-a099-9092c617d11c	758c5366-48f7-434e-81c9-c85b3d3d20de.FPKM.txt.gz	344666	663a55d761197fceefb8c5b99a706f23	RNA-Seq	C3N-02255	CPT0182550009	FPKM
0885796d-7b29-4422-8f5c-5f0b7ac45ac9	95750e8e-c192-4c1d-b080-33b671bcf1c1.FPKM-UQ.txt.gz	445194	16a48085ec9489237c40619143d8912d	RNA-Seq	C3N-02786	CPT0206230009	FPKM-UQ
0bd34cf4-dbce-4905-9751-a4c834bf7bb2	cebf3c6b-7f39-4bcc-81cf-064f3b9cdea7.FPKM-UQ.txt.gz	445317	75338d284467e55b0752e4279ab86008	RNA-Seq	C3L-01142	CPT0218330010	FPKM-UQ
132957ef-4948-466c-bd90-78a3c385e53d	d58eb22b-e337-4602-aa32-77489a03694f.FPKM.txt.gz	344249	35848378ad61eea9fbf5914ad1afc98f	RNA-Seq	C3L-03260	CPT0189250009	FPKM
16b61bc8-0d6e-44ce-a6af-df79786e3934	cebf3c6b-7f39-4bcc-81cf-064f3b9cdea7.FPKM.txt.gz	340515	77cfc23126af95cfd526a25f26a793c1	RNA-Seq	C3L-01142	CPT0218330010	FPKM
1ee75820-1f01-438d-9156-1181c0bf1a62	3702b2af-db39-47d8-b800-89ecf802579a.htseq_counts.txt.gz	259742	6c2bc7f95a3c736c557735994118ed6d	RNA-Seq	C3N-02770	CPT0205670010	htseq_counts
23c17702-9bae-4d23-ae32-588489062e83	d58eb22b-e337-4602-aa32-77489a03694f.FPKM-UQ.txt.gz	451418	bc2200e0fa1122c174ff95a348202091	RNA-Seq	C3L-03260	CPT0189250009	FPKM-UQ
26f3dd3e-9689-44e8-834b-81254c61468c	4c24aa54-b9c6-430b-9c6c-87e43271deb5.FPKM.txt.gz	344068	affa9e4e719e5084b94625b20425cd6d	RNA-Seq	C3N-03183	CPT0206670013	FPKM
2963b9c4-ead1-49c3-81df-879744b41182	c5aed1ba-f8b8-402e-adb8-12190340507c.rna_seq.star_gene_counts.tsv.gz	416950	cf2463ba45b3726412de3e99d1dbc1e9	RNA-Seq	C3N-03182	CPT0206560006	rna_seq.star_gene_counts
2fed1007-aa0a-4935-bc7d-b5955f9a4c94	3702b2af-db39-47d8-b800-89ecf802579a.FPKM-UQ.txt.gz	443528	ca2aeeabb5156476e8a61a386d732358	RNA-Seq	C3N-02770	CPT0205670010	FPKM-UQ
367de687-6add-4b14-a1e6-978b248cc819	d4a3f0d9-74eb-4d3a-8866-31261e0c3bcd.rna_seq.star_gene_counts.tsv.gz	428234	e0131488fb3f4267fd0a90c007ce4a8a	RNA-Seq	C3N-02786	CPT0206230009	rna_seq.star_gene_counts
43bcdbe7-7d41-4e7a-8ef7-4c2400569db4	10f4c6be-4e1b-4b2f-a021-abfc8680dafe.rna_seq.star_gene_counts.tsv.gz	437145	3d4d815264ac74ba47e2da86a78b712a	RNA-Seq	C3N-03183	CPT0206670013	rna_seq.star_gene_counts
45c2f01c-8af1-4826-bfee-ab6d620ce9d0	057d49be-0d96-4a77-863d-ddf44cc46ae8.rna_seq.star_gene_counts.tsv.gz	428956	450591d0132980c384d53192a42d60bd	RNA-Seq	C3L-03260	CPT0189250009	rna_seq.star_gene_counts
4bc6d717-5f8c-405f-8abb-c3dcbb218c6a	9c0ca5ee-0c09-4555-995b-88864fe140b3.htseq_counts.txt.gz	257705	a6151ee7cdd64d373d9bffa8e6340376	RNA-Seq	C3N-03182	CPT0206560006	htseq_counts
54212d40-29bd-405c-8ecb-382036715610	b6d92dbf-bfaa-4b5b-9342-937d6045fff0.FPKM.txt.gz	335844	f191e0bfb43e871743b0b8c8893614f7	RNA-Seq	C3N-02782	CPT0205780006	FPKM
56746691-aefd-4c3a-9c96-87c2e16135ee	d823d49b-4d97-43e6-913a-21146014c48e.FPKM.txt.gz	338644	fdfa943f26b46e5dcb70cea1b42c931b	RNA-Seq	C3L-03407	CPT0190360010	FPKM
5e4ce4ea-8aac-4a53-83a7-2db1ac5a9c47	0963c60e-64c0-4423-8483-25a35620f59e.rna_seq.star_gene_counts.tsv.gz	418393	dea2f77b8def5e5a3b8b5d80cea0b030	RNA-Seq	C3L-03407	CPT0190360010	rna_seq.star_gene_counts
5eb86e2e-ad22-41e9-8e7b-fec8974e8b36	b6d92dbf-bfaa-4b5b-9342-937d6045fff0.FPKM-UQ.txt.gz	438018	8e77127dbe38990132517f9bfea539e8	RNA-Seq	C3N-02782	CPT0205780006	FPKM-UQ
6c3f2b11-e62d-44f8-888b-b3ffd7b3bb44	d823d49b-4d97-43e6-913a-21146014c48e.htseq_counts.txt.gz	257711	c9e1f8d1598383947ac90dd6469ee196	RNA-Seq	C3L-03407	CPT0190360010	htseq_counts
710f5dcf-c4ba-4057-807b-bdb8ae2cda3e	24baeb9d-b5bf-4ab6-b499-c78716c9a100.rna_seq.star_gene_counts.tsv.gz	428876	5f2bbe0af5acd3d81b5e345a9ce32f33	RNA-Seq	C3N-02255	CPT0182550009	rna_seq.star_gene_counts
748d8700-0572-4dde-ab80-2f6eca8dee75	cbdd0de2-aa21-47e8-b052-b84f5764e9b3.rna_seq.star_gene_counts.tsv.gz	429455	4961c5850b41b782b7994921cdc4f91e	RNA-Seq	C3N-02769	CPT0205570006	rna_seq.star_gene_counts
789bd0e1-f3f4-4b85-8fc2-6a01fb8543fd	4c24aa54-b9c6-430b-9c6c-87e43271deb5.htseq_counts.txt.gz	263907	68a99f843b37398183819fc7df6433c8	RNA-Seq	C3N-03183	CPT0206670013	htseq_counts
7dc31c01-ef25-473f-be63-8bfad6547336	33a6bb0f-d5a4-4c8a-85fd-d65f457e3df8.rna_seq.star_gene_counts.tsv.gz	420099	569b3c11de0e080d555862dca140e001	RNA-Seq	C3L-02707	CPT0189850010	rna_seq.star_gene_counts
